datetime,symbol,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,circulating_supply,total_supply,date
2025-01-08 22:29:35,ETH,3228.6427139157636,34399908963.8972,28.8151,-3.14939348,-6.59473067,-2.94886451,-16.0688771,7.128937,34.98648215,388977694272.10345,11.9729,388977694272.1,120477156.73077476,120477156.73077476,2024-07-27
2025-01-08 22:29:35,LINK,19.849755407794486,858202084.8095175,-5.4789,-3.78649174,-9.33959192,-3.08220478,-17.0759378,48.10326254,87.47585563,12666128339.208704,0.3903,19849755407.79,638099970.4527867,1000000000.0,2024-07-27
2025-01-08 22:29:35,MATIC,0.44444728227883906,4995047.78872171,1.1873,-3.88623205,-7.7591595,-3.7036138,-30.59909614,18.20215497,20.28978489,850575972.3345921,0.0261,4444472822.79,1913783718.0,10000000000.0,2024-07-27
2025-01-08 22:29:35,SOL,190.17223741693775,4982362383.0264,28.7557,-3.57218517,-8.17379973,0.42569124,-15.23465854,-3.40543342,37.61694209,91977402957.7218,2.8311,112531249780.09,483653156.77528965,591733321.901108,2024-07-27
2025-01-08 22:29:35,USDT,0.999537585011079,134954613310.23323,14.2357,-0.03103191,-0.01557905,0.1694626,-0.00881664,-0.07626385,0.06417645,137527261860.72168,4.2172,141371688962.24,137590885948.7233,141437091593.38644,2024-07-27
2025-01-08 22:29:35,XRP,2.225527844889836,7638082259.480589,20.7776,-3.07250576,-3.78498634,0.05181412,-7.33511819,306.51553085,314.66601884,127854459135.53464,3.9354,222552784488.98,57449049415.0,99986708632.0,2024-07-27
2025-01-08 22:29:35,DOGEVERSE,9.73347197337349e-06,4835.7406483,108.189,0.02366813,-2.93659215,-1.27248761,-26.89951566,-47.54788292,-55.46120196,0.0,0.0,1946694.39,0.0,200000000000.0,2024-07-27
2025-01-08 22:29:35,SEAL,0.3544773293614007,731004.86229159,-11.3632,-3.92255103,-18.66791167,-23.51044222,-36.53898339,53.3340842,-1.71064616,0.0,0.0,7444023.92,0.0,21000000.0,2024-07-27
2025-01-08 22:29:35,WAI,0.018926802306150594,1086811.13974757,0.0,-9.28181142,1.92490348,1.92490348,1.92490348,1.92490348,1.92490348,0.0,0.0,18926802.31,0.0,1000000000.0,2024-07-27
2025-01-08 22:29:32,ADA,0.9246897044000868,1824462623.8191593,-6.855,-4.35637499,-10.9779758,5.17803103,-17.88426016,111.62145571,174.25202488,32503910028.286434,1.0005,41611036698.0,35151153812.59065,44995119469.23575,2024-07-28
2025-01-08 22:29:32,AVAX,36.571686669937385,698741543.8894142,3.8919,-3.4201463,-10.23469703,1.0362471,-25.66622522,27.08927104,42.74807591,15011676862.786732,0.4621,26176137885.68,410472642.3549563,448808942.3549563,2024-07-28
2025-01-08 22:29:32,BNB,681.7334012055359,2200236648.7328434,-0.9494,-1.37342726,-3.68434664,-3.10774084,-5.43965996,10.76630627,21.20131762,98174023936.01396,3.0218,98174023936.01,144006474.91,144006474.91,2024-07-28
2025-01-08 22:29:32,BTC,93237.62532207902,62902389445.72126,19.2303,-1.9204273,-4.11978152,-0.55919026,-4.60599593,22.73680295,54.79832303,1846792888576.791,56.8451,1957990131763.66,19807378.0,19807378.0,2024-07-28
2025-01-08 22:29:32,ETH,3228.6427139157636,34399908963.8972,28.8151,-3.14939348,-6.59473067,-2.94886451,-16.0688771,7.128937,34.98648215,388977694272.10345,11.9729,388977694272.1,120477156.73077476,120477156.73077476,2024-07-28
2025-01-08 22:29:32,LINK,19.849755407794486,858202084.8095175,-5.4789,-3.78649174,-9.33959192,-3.08220478,-17.0759378,48.10326254,87.47585563,12666128339.208704,0.3903,19849755407.79,638099970.4527867,1000000000.0,2024-07-28
2025-01-08 22:29:32,WAI,0.018926802306150594,1086811.13974757,0.0,-9.28181142,1.92490348,1.92490348,1.92490348,1.92490348,1.92490348,0.0,0.0,18926802.31,0.0,1000000000.0,2024-07-28
2025-01-08 22:29:32,SOL,190.17223741693775,4982362383.0264,28.7557,-3.57218517,-8.17379973,0.42569124,-15.23465854,-3.40543342,37.61694209,91977402957.7218,2.8311,112531249780.09,483653156.77528965,591733321.901108,2024-07-28
2025-01-08 22:29:32,USDT,0.999537585011079,134954613310.23323,14.2357,-0.03103191,-0.01557905,0.1694626,-0.00881664,-0.07626385,0.06417645,137527261860.72168,4.2172,141371688962.24,137590885948.7233,141437091593.38644,2024-07-28
2025-01-08 22:29:32,XRP,2.225527844889836,7638082259.480589,20.7776,-3.07250576,-3.78498634,0.05181412,-7.33511819,306.51553085,314.66601884,127854459135.53464,3.9354,222552784488.98,57449049415.0,99986708632.0,2024-07-28
2025-01-08 22:29:32,DOGEVERSE,9.73347197337349e-06,4835.7406483,108.189,0.02366813,-2.93659215,-1.27248761,-26.89951566,-47.54788292,-55.46120196,0.0,0.0,1946694.39,0.0,200000000000.0,2024-07-28
2025-01-08 22:29:32,SEAL,0.3544773293614007,731004.86229159,-11.3632,-3.92255103,-18.66791167,-23.51044222,-36.53898339,53.3340842,-1.71064616,0.0,0.0,7444023.92,0.0,21000000.0,2024-07-28
2025-01-08 22:29:32,MATIC,0.44444728227883906,4995047.78872171,1.1873,-3.88623205,-7.7591595,-3.7036138,-30.59909614,18.20215497,20.28978489,850575972.3345921,0.0261,4444472822.79,1913783718.0,10000000000.0,2024-07-28
2025-01-08 22:29:29,BTC,93237.62532207902,62902389445.72126,19.2303,-1.9204273,-4.11978152,-0.55919026,-4.60599593,22.73680295,54.79832303,1846792888576.791,56.8451,1957990131763.66,19807378.0,19807378.0,2024-07-29
2025-01-08 22:29:29,BNB,681.7334012055359,2200236648.7328434,-0.9494,-1.37342726,-3.68434664,-3.10774084,-5.43965996,10.76630627,21.20131762,98174023936.01396,3.0218,98174023936.01,144006474.91,144006474.91,2024-07-29
2025-01-08 22:29:29,ETH,3228.6427139157636,34399908963.8972,28.8151,-3.14939348,-6.59473067,-2.94886451,-16.0688771,7.128937,34.98648215,388977694272.10345,11.9729,388977694272.1,120477156.73077476,120477156.73077476,2024-07-29
2025-01-08 22:29:29,ADA,0.9246897044000868,1824462623.8191593,-6.855,-4.35637499,-10.9779758,5.17803103,-17.88426016,111.62145571,174.25202488,32503910028.286434,1.0005,41611036698.0,35151153812.59065,44995119469.23575,2024-07-29
2025-01-08 22:29:29,AVAX,36.571686669937385,698741543.8894142,3.8919,-3.4201463,-10.23469703,1.0362471,-25.66622522,27.08927104,42.74807591,15011676862.786732,0.4621,26176137885.68,410472642.3549563,448808942.3549563,2024-07-29
2025-01-08 22:29:29,LINK,19.849755407794486,858202084.8095175,-5.4789,-3.78649174,-9.33959192,-3.08220478,-17.0759378,48.10326254,87.47585563,12666128339.208704,0.3903,19849755407.79,638099970.4527867,1000000000.0,2024-07-29
2025-01-08 22:29:29,WAI,0.018926802306150594,1086811.13974757,0.0,-9.28181142,1.92490348,1.92490348,1.92490348,1.92490348,1.92490348,0.0,0.0,18926802.31,0.0,1000000000.0,2024-07-29
2025-01-08 22:29:29,SOL,190.17223741693775,4982362383.0264,28.7557,-3.57218517,-8.17379973,0.42569124,-15.23465854,-3.40543342,37.61694209,91977402957.7218,2.8311,112531249780.09,483653156.77528965,591733321.901108,2024-07-29
2025-01-08 22:29:29,USDT,0.999537585011079,134954613310.23323,14.2357,-0.03103191,-0.01557905,0.1694626,-0.00881664,-0.07626385,0.06417645,137527261860.72168,4.2172,141371688962.24,137590885948.7233,141437091593.38644,2024-07-29
2025-01-08 22:29:29,XRP,2.225527844889836,7638082259.480589,20.7776,-3.07250576,-3.78498634,0.05181412,-7.33511819,306.51553085,314.66601884,127854459135.53464,3.9354,222552784488.98,57449049415.0,99986708632.0,2024-07-29
2025-01-08 22:29:29,DOGEVERSE,9.73347197337349e-06,4835.7406483,108.189,0.02366813,-2.93659215,-1.27248761,-26.89951566,-47.54788292,-55.46120196,0.0,0.0,1946694.39,0.0,200000000000.0,2024-07-29
2025-01-08 22:29:29,SEAL,0.3544773293614007,731004.86229159,-11.3632,-3.92255103,-18.66791167,-23.51044222,-36.53898339,53.3340842,-1.71064616,0.0,0.0,7444023.92,0.0,21000000.0,2024-07-29
2025-01-08 22:29:29,MATIC,0.44444728227883906,4995047.78872171,1.1873,-3.88623205,-7.7591595,-3.7036138,-30.59909614,18.20215497,20.28978489,850575972.3345921,0.0261,4444472822.79,1913783718.0,10000000000.0,2024-07-29
2025-01-08 22:29:26,ADA,0.9246897044000868,1824462623.8191593,-6.855,-4.35637499,-10.9779758,5.17803103,-17.88426016,111.62145571,174.25202488,32503910028.286434,1.0005,41611036698.0,35151153812.59065,44995119469.23575,2024-07-30
2025-01-08 22:29:26,AVAX,36.571686669937385,698741543.8894142,3.8919,-3.4201463,-10.23469703,1.0362471,-25.66622522,27.08927104,42.74807591,15011676862.786732,0.4621,26176137885.68,410472642.3549563,448808942.3549563,2024-07-30
2025-01-08 22:29:26,BNB,681.7334012055359,2200236648.7328434,-0.9494,-1.37342726,-3.68434664,-3.10774084,-5.43965996,10.76630627,21.20131762,98174023936.01396,3.0218,98174023936.01,144006474.91,144006474.91,2024-07-30
2025-01-08 22:29:26,BTC,93237.62532207902,62902389445.72126,19.2303,-1.9204273,-4.11978152,-0.55919026,-4.60599593,22.73680295,54.79832303,1846792888576.791,56.8451,1957990131763.66,19807378.0,19807378.0,2024-07-30
2025-01-08 22:29:26,ETH,3228.6427139157636,34399908963.8972,28.8151,-3.14939348,-6.59473067,-2.94886451,-16.0688771,7.128937,34.98648215,388977694272.10345,11.9729,388977694272.1,120477156.73077476,120477156.73077476,2024-07-30
2025-01-08 22:29:26,LINK,19.849755407794486,858202084.8095175,-5.4789,-3.78649174,-9.33959192,-3.08220478,-17.0759378,48.10326254,87.47585563,12666128339.208704,0.3903,19849755407.79,638099970.4527867,1000000000.0,2024-07-30
2025-01-08 22:29:26,SOL,190.17223741693775,4982362383.0264,28.7557,-3.57218517,-8.17379973,0.42569124,-15.23465854,-3.40543342,37.61694209,91977402957.7218,2.8311,112531249780.09,483653156.77528965,591733321.901108,2024-07-30
2025-01-08 22:29:26,USDT,0.999537585011079,134954613310.23323,14.2357,-0.03103191,-0.01557905,0.1694626,-0.00881664,-0.07626385,0.06417645,137527261860.72168,4.2172,141371688962.24,137590885948.7233,141437091593.38644,2024-07-30
2025-01-08 22:29:26,XRP,2.225527844889836,7638082259.480589,20.7776,-3.07250576,-3.78498634,0.05181412,-7.33511819,306.51553085,314.66601884,127854459135.53464,3.9354,222552784488.98,57449049415.0,99986708632.0,2024-07-30
2025-01-08 22:29:26,DOGEVERSE,9.73347197337349e-06,4835.7406483,108.189,0.02366813,-2.93659215,-1.27248761,-26.89951566,-47.54788292,-55.46120196,0.0,0.0,1946694.39,0.0,200000000000.0,2024-07-30
2025-01-08 22:29:26,SEAL,0.3544773293614007,731004.86229159,-11.3632,-3.92255103,-18.66791167,-23.51044222,-36.53898339,53.3340842,-1.71064616,0.0,0.0,7444023.92,0.0,21000000.0,2024-07-30
2025-01-08 22:29:26,WAI,0.018926802306150594,1086811.13974757,0.0,-9.28181142,1.92490348,1.92490348,1.92490348,1.92490348,1.92490348,0.0,0.0,18926802.31,0.0,1000000000.0,2024-07-30
2025-01-08 22:29:26,MATIC,0.44444728227883906,4995047.78872171,1.1873,-3.88623205,-7.7591595,-3.7036138,-30.59909614,18.20215497,20.28978489,850575972.3345921,0.0261,4444472822.79,1913783718.0,10000000000.0,2024-07-30
2025-01-08 22:29:24,ETH,3228.6427139157636,34399908963.8972,28.8151,-3.14939348,-6.59473067,-2.94886451,-16.0688771,7.128937,34.98648215,388977694272.10345,11.9729,388977694272.1,120477156.73077476,120477156.73077476,2024-07-31
2025-01-08 22:29:24,ADA,0.9246897044000868,1824462623.8191593,-6.855,-4.35637499,-10.9779758,5.17803103,-17.88426016,111.62145571,174.25202488,32503910028.286434,1.0005,41611036698.0,35151153812.59065,44995119469.23575,2024-07-31
2025-01-08 22:29:24,AVAX,36.571686669937385,698741543.8894142,3.8919,-3.4201463,-10.23469703,1.0362471,-25.66622522,27.08927104,42.74807591,15011676862.786732,0.4621,26176137885.68,410472642.3549563,448808942.3549563,2024-07-31
2025-01-08 22:29:24,BNB,681.7334012055359,2200236648.7328434,-0.9494,-1.37342726,-3.68434664,-3.10774084,-5.43965996,10.76630627,21.20131762,98174023936.01396,3.0218,98174023936.01,144006474.91,144006474.91,2024-07-31
2025-01-08 22:29:24,BTC,93237.62532207902,62902389445.72126,19.2303,-1.9204273,-4.11978152,-0.55919026,-4.60599593,22.73680295,54.79832303,1846792888576.791,56.8451,1957990131763.66,19807378.0,19807378.0,2024-07-31
2025-01-08 22:29:24,LINK,19.849755407794486,858202084.8095175,-5.4789,-3.78649174,-9.33959192,-3.08220478,-17.0759378,48.10326254,87.47585563,12666128339.208704,0.3903,19849755407.79,638099970.4527867,1000000000.0,2024-07-31
2025-01-08 22:29:24,WAI,0.018926802306150594,1086811.13974757,0.0,-9.28181142,1.92490348,1.92490348,1.92490348,1.92490348,1.92490348,0.0,0.0,18926802.31,0.0,1000000000.0,2024-07-31
2025-01-08 22:29:24,SOL,190.17223741693775,4982362383.0264,28.7557,-3.57218517,-8.17379973,0.42569124,-15.23465854,-3.40543342,37.61694209,91977402957.7218,2.8311,112531249780.09,483653156.77528965,591733321.901108,2024-07-31
2025-01-08 22:29:24,USDT,0.999537585011079,134954613310.23323,14.2357,-0.03103191,-0.01557905,0.1694626,-0.00881664,-0.07626385,0.06417645,137527261860.72168,4.2172,141371688962.24,137590885948.7233,141437091593.38644,2024-07-31
2025-01-08 22:29:24,XRP,2.225527844889836,7638082259.480589,20.7776,-3.07250576,-3.78498634,0.05181412,-7.33511819,306.51553085,314.66601884,127854459135.53464,3.9354,222552784488.98,57449049415.0,99986708632.0,2024-07-31
2025-01-08 22:29:24,DOGEVERSE,9.73347197337349e-06,4835.7406483,108.189,0.02366813,-2.93659215,-1.27248761,-26.89951566,-47.54788292,-55.46120196,0.0,0.0,1946694.39,0.0,200000000000.0,2024-07-31
2025-01-08 22:29:24,SEAL,0.3544773293614007,731004.86229159,-11.3632,-3.92255103,-18.66791167,-23.51044222,-36.53898339,53.3340842,-1.71064616,0.0,0.0,7444023.92,0.0,21000000.0,2024-07-31
2025-01-08 22:29:24,MATIC,0.44444728227883906,4995047.78872171,1.1873,-3.88623205,-7.7591595,-3.7036138,-30.59909614,18.20215497,20.28978489,850575972.3345921,0.0261,4444472822.79,1913783718.0,10000000000.0,2024-07-31
2025-01-08 22:29:21,ETH,3228.6427139157636,34399908963.8972,28.8151,-3.14939348,-6.59473067,-2.94886451,-16.0688771,7.128937,34.98648215,388977694272.10345,11.9729,388977694272.1,120477156.73077476,120477156.73077476,2024-08-01
2025-01-08 22:29:21,ADA,0.9246897044000868,1824462623.8191593,-6.855,-4.35637499,-10.9779758,5.17803103,-17.88426016,111.62145571,174.25202488,32503910028.286434,1.0005,41611036698.0,35151153812.59065,44995119469.23575,2024-08-01
2025-01-08 22:29:21,AVAX,36.571686669937385,698741543.8894142,3.8919,-3.4201463,-10.23469703,1.0362471,-25.66622522,27.08927104,42.74807591,15011676862.786732,0.4621,26176137885.68,410472642.3549563,448808942.3549563,2024-08-01
2025-01-08 22:29:21,BNB,681.7334012055359,2200236648.7328434,-0.9494,-1.37342726,-3.68434664,-3.10774084,-5.43965996,10.76630627,21.20131762,98174023936.01396,3.0218,98174023936.01,144006474.91,144006474.91,2024-08-01
2025-01-08 22:29:21,BTC,93237.62532207902,62902389445.72126,19.2303,-1.9204273,-4.11978152,-0.55919026,-4.60599593,22.73680295,54.79832303,1846792888576.791,56.8451,1957990131763.66,19807378.0,19807378.0,2024-08-01
2025-01-08 22:29:21,LINK,19.849755407794486,858202084.8095175,-5.4789,-3.78649174,-9.33959192,-3.08220478,-17.0759378,48.10326254,87.47585563,12666128339.208704,0.3903,19849755407.79,638099970.4527867,1000000000.0,2024-08-01
2025-01-08 22:29:21,WAI,0.018926802306150594,1086811.13974757,0.0,-9.28181142,1.92490348,1.92490348,1.92490348,1.92490348,1.92490348,0.0,0.0,18926802.31,0.0,1000000000.0,2024-08-01
2025-01-08 22:29:21,SOL,190.17223741693775,4982362383.0264,28.7557,-3.57218517,-8.17379973,0.42569124,-15.23465854,-3.40543342,37.61694209,91977402957.7218,2.8311,112531249780.09,483653156.77528965,591733321.901108,2024-08-01
2025-01-08 22:29:21,USDT,0.999537585011079,134954613310.23323,14.2357,-0.03103191,-0.01557905,0.1694626,-0.00881664,-0.07626385,0.06417645,137527261860.72168,4.2172,141371688962.24,137590885948.7233,141437091593.38644,2024-08-01
2025-01-08 22:29:21,XRP,2.225527844889836,7638082259.480589,20.7776,-3.07250576,-3.78498634,0.05181412,-7.33511819,306.51553085,314.66601884,127854459135.53464,3.9354,222552784488.98,57449049415.0,99986708632.0,2024-08-01
2025-01-08 22:29:21,DOGEVERSE,9.73347197337349e-06,4835.7406483,108.189,0.02366813,-2.93659215,-1.27248761,-26.89951566,-47.54788292,-55.46120196,0.0,0.0,1946694.39,0.0,200000000000.0,2024-08-01
2025-01-08 22:29:21,SEAL,0.3544773293614007,731004.86229159,-11.3632,-3.92255103,-18.66791167,-23.51044222,-36.53898339,53.3340842,-1.71064616,0.0,0.0,7444023.92,0.0,21000000.0,2024-08-01
2025-01-08 22:29:21,MATIC,0.44444728227883906,4995047.78872171,1.1873,-3.88623205,-7.7591595,-3.7036138,-30.59909614,18.20215497,20.28978489,850575972.3345921,0.0261,4444472822.79,1913783718.0,10000000000.0,2024-08-01
2025-01-08 22:29:17,ADA,0.9246897044000868,1824462623.8191593,-6.855,-4.35637499,-10.9779758,5.17803103,-17.88426016,111.62145571,174.25202488,32503910028.286434,1.0005,41611036698.0,35151153812.59065,44995119469.23575,2024-08-02
2025-01-08 22:29:17,AVAX,36.571686669937385,698741543.8894142,3.8919,-3.4201463,-10.23469703,1.0362471,-25.66622522,27.08927104,42.74807591,15011676862.786732,0.4621,26176137885.68,410472642.3549563,448808942.3549563,2024-08-02
2025-01-08 22:29:17,BNB,681.7334012055359,2200236648.7328434,-0.9494,-1.37342726,-3.68434664,-3.10774084,-5.43965996,10.76630627,21.20131762,98174023936.01396,3.0218,98174023936.01,144006474.91,144006474.91,2024-08-02
2025-01-08 22:29:17,BTC,93237.62532207902,62902389445.72126,19.2303,-1.9204273,-4.11978152,-0.55919026,-4.60599593,22.73680295,54.79832303,1846792888576.791,56.8451,1957990131763.66,19807378.0,19807378.0,2024-08-02
2025-01-08 22:29:17,ETH,3228.6427139157636,34399908963.8972,28.8151,-3.14939348,-6.59473067,-2.94886451,-16.0688771,7.128937,34.98648215,388977694272.10345,11.9729,388977694272.1,120477156.73077476,120477156.73077476,2024-08-02
2025-01-08 22:29:17,LINK,19.849755407794486,858202084.8095175,-5.4789,-3.78649174,-9.33959192,-3.08220478,-17.0759378,48.10326254,87.47585563,12666128339.208704,0.3903,19849755407.79,638099970.4527867,1000000000.0,2024-08-02
2025-01-08 22:29:17,MATIC,0.44444728227883906,4995047.78872171,1.1873,-3.88623205,-7.7591595,-3.7036138,-30.59909614,18.20215497,20.28978489,850575972.3345921,0.0261,4444472822.79,1913783718.0,10000000000.0,2024-08-02
2025-01-08 22:29:17,USDT,0.999537585011079,134954613310.23323,14.2357,-0.03103191,-0.01557905,0.1694626,-0.00881664,-0.07626385,0.06417645,137527261860.72168,4.2172,141371688962.24,137590885948.7233,141437091593.38644,2024-08-02
2025-01-08 22:29:17,XRP,2.225527844889836,7638082259.480589,20.7776,-3.07250576,-3.78498634,0.05181412,-7.33511819,306.51553085,314.66601884,127854459135.53464,3.9354,222552784488.98,57449049415.0,99986708632.0,2024-08-02
2025-01-08 22:29:17,DOGEVERSE,9.73347197337349e-06,4835.7406483,108.189,0.02366813,-2.93659215,-1.27248761,-26.89951566,-47.54788292,-55.46120196,0.0,0.0,1946694.39,0.0,200000000000.0,2024-08-02
2025-01-08 22:29:17,SEAL,0.3544773293614007,731004.86229159,-11.3632,-3.92255103,-18.66791167,-23.51044222,-36.53898339,53.3340842,-1.71064616,0.0,0.0,7444023.92,0.0,21000000.0,2024-08-02
2025-01-08 22:29:17,WAI,0.018926802306150594,1086811.13974757,0.0,-9.28181142,1.92490348,1.92490348,1.92490348,1.92490348,1.92490348,0.0,0.0,18926802.31,0.0,1000000000.0,2024-08-02
2025-01-08 22:29:17,SOL,190.17223741693775,4982362383.0264,28.7557,-3.57218517,-8.17379973,0.42569124,-15.23465854,-3.40543342,37.61694209,91977402957.7218,2.8311,112531249780.09,483653156.77528965,591733321.901108,2024-08-02
2025-01-08 22:29:14,BTC,93237.62532207902,62902389445.72126,19.2303,-1.9204273,-4.11978152,-0.55919026,-4.60599593,22.73680295,54.79832303,1846792888576.791,56.8451,1957990131763.66,19807378.0,19807378.0,2024-08-03
2025-01-08 22:29:14,ADA,0.9246897044000868,1824462623.8191593,-6.855,-4.35637499,-10.9779758,5.17803103,-17.88426016,111.62145571,174.25202488,32503910028.286434,1.0005,41611036698.0,35151153812.59065,44995119469.23575,2024-08-03
2025-01-08 22:29:14,AVAX,36.571686669937385,698741543.8894142,3.8919,-3.4201463,-10.23469703,1.0362471,-25.66622522,27.08927104,42.74807591,15011676862.786732,0.4621,26176137885.68,410472642.3549563,448808942.3549563,2024-08-03
2025-01-08 22:29:14,BNB,681.7334012055359,2200236648.7328434,-0.9494,-1.37342726,-3.68434664,-3.10774084,-5.43965996,10.76630627,21.20131762,98174023936.01396,3.0218,98174023936.01,144006474.91,144006474.91,2024-08-03
2025-01-08 22:29:14,ETH,3228.6427139157636,34399908963.8972,28.8151,-3.14939348,-6.59473067,-2.94886451,-16.0688771,7.128937,34.98648215,388977694272.10345,11.9729,388977694272.1,120477156.73077476,120477156.73077476,2024-08-03
2025-01-08 22:29:14,LINK,19.849755407794486,858202084.8095175,-5.4789,-3.78649174,-9.33959192,-3.08220478,-17.0759378,48.10326254,87.47585563,12666128339.208704,0.3903,19849755407.79,638099970.4527867,1000000000.0,2024-08-03
2025-01-08 22:29:14,MATIC,0.44444728227883906,4995047.78872171,1.1873,-3.88623205,-7.7591595,-3.7036138,-30.59909614,18.20215497,20.28978489,850575972.3345921,0.0261,4444472822.79,1913783718.0,10000000000.0,2024-08-03
2025-01-08 22:29:14,SOL,190.17223741693775,4982362383.0264,28.7557,-3.57218517,-8.17379973,0.42569124,-15.23465854,-3.40543342,37.61694209,91977402957.7218,2.8311,112531249780.09,483653156.77528965,591733321.901108,2024-08-03
2025-01-08 22:29:14,USDT,0.999537585011079,134954613310.23323,14.2357,-0.03103191,-0.01557905,0.1694626,-0.00881664,-0.07626385,0.06417645,137527261860.72168,4.2172,141371688962.24,137590885948.7233,141437091593.38644,2024-08-03
2025-01-08 22:29:14,XRP,2.225527844889836,7638082259.480589,20.7776,-3.07250576,-3.78498634,0.05181412,-7.33511819,306.51553085,314.66601884,127854459135.53464,3.9354,222552784488.98,57449049415.0,99986708632.0,2024-08-03
2025-01-08 22:29:14,DOGEVERSE,9.73347197337349e-06,4835.7406483,108.189,0.02366813,-2.93659215,-1.27248761,-26.89951566,-47.54788292,-55.46120196,0.0,0.0,1946694.39,0.0,200000000000.0,2024-08-03
2025-01-08 22:29:14,SEAL,0.3544773293614007,731004.86229159,-11.3632,-3.92255103,-18.66791167,-23.51044222,-36.53898339,53.3340842,-1.71064616,0.0,0.0,7444023.92,0.0,21000000.0,2024-08-03
2025-01-08 22:29:14,WAI,0.018926802306150594,1086811.13974757,0.0,-9.28181142,1.92490348,1.92490348,1.92490348,1.92490348,1.92490348,0.0,0.0,18926802.31,0.0,1000000000.0,2024-08-03
2025-01-08 22:29:12,ADA,0.9246897044000868,1824462623.8191593,-6.855,-4.35637499,-10.9779758,5.17803103,-17.88426016,111.62145571,174.25202488,32503910028.286434,1.0005,41611036698.0,35151153812.59065,44995119469.23575,2024-08-04
2025-01-08 22:29:12,AVAX,36.571686669937385,698741543.8894142,3.8919,-3.4201463,-10.23469703,1.0362471,-25.66622522,27.08927104,42.74807591,15011676862.786732,0.4621,26176137885.68,410472642.3549563,448808942.3549563,2024-08-04
2025-01-08 22:29:12,BNB,681.7334012055359,2200236648.7328434,-0.9494,-1.37342726,-3.68434664,-3.10774084,-5.43965996,10.76630627,21.20131762,98174023936.01396,3.0218,98174023936.01,144006474.91,144006474.91,2024-08-04
2025-01-08 22:29:12,BTC,93237.62532207902,62902389445.72126,19.2303,-1.9204273,-4.11978152,-0.55919026,-4.60599593,22.73680295,54.79832303,1846792888576.791,56.8451,1957990131763.66,19807378.0,19807378.0,2024-08-04
2025-01-08 22:29:12,ETH,3228.6427139157636,34399908963.8972,28.8151,-3.14939348,-6.59473067,-2.94886451,-16.0688771,7.128937,34.98648215,388977694272.10345,11.9729,388977694272.1,120477156.73077476,120477156.73077476,2024-08-04
2025-01-08 22:29:12,LINK,19.849755407794486,858202084.8095175,-5.4789,-3.78649174,-9.33959192,-3.08220478,-17.0759378,48.10326254,87.47585563,12666128339.208704,0.3903,19849755407.79,638099970.4527867,1000000000.0,2024-08-04
2025-01-08 22:29:12,MATIC,0.44444728227883906,4995047.78872171,1.1873,-3.88623205,-7.7591595,-3.7036138,-30.59909614,18.20215497,20.28978489,850575972.3345921,0.0261,4444472822.79,1913783718.0,10000000000.0,2024-08-04
2025-01-08 22:29:12,SOL,190.17223741693775,4982362383.0264,28.7557,-3.57218517,-8.17379973,0.42569124,-15.23465854,-3.40543342,37.61694209,91977402957.7218,2.8311,112531249780.09,483653156.77528965,591733321.901108,2024-08-04
2025-01-08 22:29:12,USDT,0.999537585011079,134954613310.23323,14.2357,-0.03103191,-0.01557905,0.1694626,-0.00881664,-0.07626385,0.06417645,137527261860.72168,4.2172,141371688962.24,137590885948.7233,141437091593.38644,2024-08-04
2025-01-08 22:29:12,XRP,2.225527844889836,7638082259.480589,20.7776,-3.07250576,-3.78498634,0.05181412,-7.33511819,306.51553085,314.66601884,127854459135.53464,3.9354,222552784488.98,57449049415.0,99986708632.0,2024-08-04
2025-01-08 22:29:12,DOGEVERSE,9.73347197337349e-06,4835.7406483,108.189,0.02366813,-2.93659215,-1.27248761,-26.89951566,-47.54788292,-55.46120196,0.0,0.0,1946694.39,0.0,200000000000.0,2024-08-04
2025-01-08 22:29:12,SEAL,0.3544773293614007,731004.86229159,-11.3632,-3.92255103,-18.66791167,-23.51044222,-36.53898339,53.3340842,-1.71064616,0.0,0.0,7444023.92,0.0,21000000.0,2024-08-04
2025-01-08 22:29:12,WAI,0.018926802306150594,1086811.13974757,0.0,-9.28181142,1.92490348,1.92490348,1.92490348,1.92490348,1.92490348,0.0,0.0,18926802.31,0.0,1000000000.0,2024-08-04
2025-01-08 22:29:09,ADA,0.9246897044000868,1824462623.8191593,-6.855,-4.35637499,-10.9779758,5.17803103,-17.88426016,111.62145571,174.25202488,32503910028.286434,1.0005,41611036698.0,35151153812.59065,44995119469.23575,2024-08-05
2025-01-08 22:29:09,AVAX,36.571686669937385,698741543.8894142,3.8919,-3.4201463,-10.23469703,1.0362471,-25.66622522,27.08927104,42.74807591,15011676862.786732,0.4621,26176137885.68,410472642.3549563,448808942.3549563,2024-08-05
2025-01-08 22:29:09,BNB,681.7334012055359,2200236648.7328434,-0.9494,-1.37342726,-3.68434664,-3.10774084,-5.43965996,10.76630627,21.20131762,98174023936.01396,3.0218,98174023936.01,144006474.91,144006474.91,2024-08-05
2025-01-08 22:29:09,BTC,93237.62532207902,62902389445.72126,19.2303,-1.9204273,-4.11978152,-0.55919026,-4.60599593,22.73680295,54.79832303,1846792888576.791,56.8451,1957990131763.66,19807378.0,19807378.0,2024-08-05
